URL,Local Title,Local Title Length,Live Title,Live Title Length,Title Match,Local Description,Local Desc Length,Live Description,Live Desc Length,Desc Match,Local Canonical,Live Canonical,Local og:title,Live og:title,Local og:description,Live og:description,Local og:image,Live og:image,Local og:type,Live og:type,Local og:url,Live og:url,Local twitter:card,Live twitter:card,Local twitter:image,Live twitter:image,Local H1 Count,Live H1 Count,Local H1s,Live H1s,Local robots,Live robots,Issues
/components/mcp23sxx/,MCP23Sxx I/O Expander - ESPHome - Smart Home Made Simple,56,MCP23Sxx I/O Expander - ESPHome - Smart Home Made Simple,56,Yes,"Instructions for setting up MCP23S08, MCP23S16 or MCP23S17 digital port expander in ESPHome. This series features exactly the same API as the MCP230xx I/O Expander (I²C)",169,"Instructions for setting up MCP23S08, MCP23S16 or MCP23S17 digital port expander in ESPHome. This series features exactly the same API as the MCP230xx I/O Expander (I²C)",169,Yes,https://esphome.io/components/mcp23sxx/,,MCP23Sxx I/O Expander,MCP23Sxx I/O Expander,"Instructions for setting up MCP23S08, MCP23S16 or MCP23S17 digital port expander in ESPHome. This series features exactly the same API as the MCP230xx I/O Expander (I²C)","Instructions for setting up MCP23S08, MCP23S16 or MCP23S17 digital port expander in ESPHome. This series features exactly the same API as the MCP230xx I/O Expander (I²C)",https://esphome.io/images/logo.svg,https://esphome.io/images/mcp230xx.svg,article,website,https://esphome.io/components/mcp23sxx/,https://esphome.io/components/mcp23sxx/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/mcp230xx.svg,1,1,MCP23Sxx I/O Expander,MCP23Sxx I/O Expander,,,Desc too long
/components/mcp230xx/,MCP230xx I/O Expander - ESPHome - Smart Home Made Simple,56,MCP230xx I/O Expander - ESPHome - Smart Home Made Simple,56,Yes,"Instructions for setting up MCP23008, MCP23016 or MCP23017 digital port expander in ESPHome.",92,"Instructions for setting up MCP23008, MCP23016 or MCP23017 digital port expander in ESPHome.",92,Yes,https://esphome.io/components/mcp230xx/,,MCP230xx I/O Expander,MCP230xx I/O Expander,"Instructions for setting up MCP23008, MCP23016 or MCP23017 digital port expander in ESPHome.","Instructions for setting up MCP23008, MCP23016 or MCP23017 digital port expander in ESPHome.",https://esphome.io/images/logo.svg,https://esphome.io/images/mcp230xx.svg,article,website,https://esphome.io/components/mcp230xx/,https://esphome.io/components/mcp230xx/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/mcp230xx.svg,1,1,MCP230xx I/O Expander,MCP230xx I/O Expander,,,
/components/max6956/,MAX6956 I/O Expander - ESPHome - Smart Home Made Simple,55,MAX6956 I/O Expander - ESPHome - Smart Home Made Simple,55,Yes,Instructions for setting up MAX6956 port expanders in ESPHome.,62,Instructions for setting up MAX6956 port expanders in ESPHome.,62,Yes,https://esphome.io/components/max6956/,,MAX6956 I/O Expander,MAX6956 I/O Expander,Instructions for setting up MAX6956 port expanders in ESPHome.,Instructions for setting up MAX6956 port expanders in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/max6956.jpg,article,website,https://esphome.io/components/max6956/,https://esphome.io/components/max6956/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/max6956.jpg,1,1,MAX6956 I/O Expander,MAX6956 I/O Expander,,,
/components/matrix_keypad/,Matrix keypad - ESPHome - Smart Home Made Simple,48,Matrix keypad - ESPHome - Smart Home Made Simple,48,Yes,Matrix key input panel,22,Matrix key input panel,22,Yes,https://esphome.io/components/matrix_keypad/,,Matrix keypad,Matrix keypad,Matrix key input panel,Matrix key input panel,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/matrix_keypad/,https://esphome.io/components/matrix_keypad/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,Matrix keypad,Matrix keypad,,,Desc short
/components/mapping/,Mapping Component - ESPHome - Smart Home Made Simple,52,Mapping Component - ESPHome - Smart Home Made Simple,52,Yes,Mapping Component,17,,,No,https://esphome.io/components/mapping/,,Mapping Component,Mapping Component,Mapping Component,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/mapping/,https://esphome.io/components/mapping/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,Mapping Component,Mapping Component,,,Desc short
/components/lvgl/,LVGL Graphics - ESPHome - Smart Home Made Simple,48,LVGL Graphics - ESPHome - Smart Home Made Simple,48,Yes,LVGL - ESPHome Displays showing contents created with Light and Versatile Graphics Library,90,LVGL - ESPHome Displays showing contents created with Light and Versatile Graphics Library,90,Yes,https://esphome.io/components/lvgl/,,LVGL Graphics,LVGL Graphics,LVGL - ESPHome Displays showing contents created with Light and Versatile Graphics Library,LVGL - ESPHome Displays showing contents created with Light and Versatile Graphics Library,https://esphome.io/images/logo.svg,https://esphome.io/images/lvgl.png,article,website,https://esphome.io/components/lvgl/,https://esphome.io/components/lvgl/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/lvgl.png,1,1,LVGL Graphics,LVGL Graphics,,,
/components/lvgl/widgets/,LVGL Widgets - ESPHome - Smart Home Made Simple,47,LVGL Widgets - ESPHome - Smart Home Made Simple,47,Yes,LVGL Widgets,12,,,No,https://esphome.io/components/lvgl/widgets/,,LVGL Widgets,LVGL Widgets,LVGL Widgets,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/lvgl/widgets/,https://esphome.io/components/lvgl/widgets/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,LVGL Widgets,LVGL Widgets,,,Desc short
/components/lvgl/layouts/,LVGL Layouts - ESPHome - Smart Home Made Simple,47,LVGL Layouts - ESPHome - Smart Home Made Simple,47,Yes,LVGL Layouts,12,,,No,https://esphome.io/components/lvgl/layouts/,,LVGL Layouts,LVGL Layouts,LVGL Layouts,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/lvgl/layouts/,https://esphome.io/components/lvgl/layouts/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,,LVGL Layouts,,,,Desc short
/components/logger/,Logger Component - ESPHome - Smart Home Made Simple,51,Logger Component - ESPHome - Smart Home Made Simple,51,Yes,Instructions for setting up the central logging component in ESPHome.,69,Instructions for setting up the central logging component in ESPHome.,69,Yes,https://esphome.io/components/logger/,,Logger Component,Logger Component,Instructions for setting up the central logging component in ESPHome.,Instructions for setting up the central logging component in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/file-document-box.svg,article,website,https://esphome.io/components/logger/,https://esphome.io/components/logger/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/file-document-box.svg,1,1,Logger Component,Logger Component,,,
/components/lock/,Lock Component - ESPHome - Smart Home Made Simple,49,Lock Component - ESPHome - Smart Home Made Simple,49,Yes,Instructions for setting up generic locks in ESPHome.,53,Instructions for setting up generic locks in ESPHome.,53,Yes,https://esphome.io/components/lock/,,Lock Component,Lock Component,Instructions for setting up generic locks in ESPHome.,Instructions for setting up generic locks in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,article,website,https://esphome.io/components/lock/,https://esphome.io/components/lock/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,1,1,Lock Component,Lock Component,,,
/components/lock/template/,Template Lock - ESPHome - Smart Home Made Simple,48,Template Lock - ESPHome - Smart Home Made Simple,48,Yes,"Instructions for setting up template locks that can execute arbitrary actions when locked, unlocked, or opened",110,"Instructions for setting up template locks that can execute arbitrary actions when locked, unlocked, or opened",110,Yes,https://esphome.io/components/lock/template/,,Template Lock,Template Lock,"Instructions for setting up template locks that can execute arbitrary actions when locked, unlocked, or opened","Instructions for setting up template locks that can execute arbitrary actions when locked, unlocked, or opened",https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,article,website,https://esphome.io/components/lock/template/,https://esphome.io/components/lock/template/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,1,1,Template Lock,Template Lock,,,
/components/lock/output/,Generic Output Lock - ESPHome - Smart Home Made Simple,54,Generic Output Lock - ESPHome - Smart Home Made Simple,54,Yes,Instructions for setting up generic output locks in ESPHome that control an output component.,93,Instructions for setting up generic output locks in ESPHome that control an output component.,93,Yes,https://esphome.io/components/lock/output/,,Generic Output Lock,Generic Output Lock,Instructions for setting up generic output locks in ESPHome that control an output component.,Instructions for setting up generic output locks in ESPHome that control an output component.,https://esphome.io/images/logo.svg,https://esphome.io/images/upload.svg,article,website,https://esphome.io/components/lock/output/,https://esphome.io/components/lock/output/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/upload.svg,1,1,Generic Output Lock,Generic Output Lock,,,
/components/lightwaverf/,LightWaveRF - ESPHome - Smart Home Made Simple,46,LightWaveRF - ESPHome - Smart Home Made Simple,46,Yes,LightWaveRF Switch Lights,25,LightWaveRF Switch Lights,25,Yes,https://esphome.io/components/lightwaverf/,,LightWaveRF,LightWaveRF,LightWaveRF Switch Lights,LightWaveRF Switch Lights,https://esphome.io/images/logo.svg,https://esphome.io/images/brightness-medium.svg,article,website,https://esphome.io/components/lightwaverf/,https://esphome.io/components/lightwaverf/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/brightness-medium.svg,1,1,LightWaveRF,LightWaveRF,,,Desc short
/components/light/,Light Component - ESPHome - Smart Home Made Simple,50,Light Component - ESPHome - Smart Home Made Simple,50,Yes,Instructions for setting up lights and light effects in ESPHome.,64,Instructions for setting up lights and light effects in ESPHome.,64,Yes,https://esphome.io/components/light/,,Light Component,Light Component,Instructions for setting up lights and light effects in ESPHome.,Instructions for setting up lights and light effects in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,article,website,https://esphome.io/components/light/,https://esphome.io/components/light/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,1,1,Light Component,Light Component,,,
/components/light/tuya/,Tuya Dimmer - ESPHome - Smart Home Made Simple,46,Tuya Dimmer - ESPHome - Smart Home Made Simple,46,Yes,Instructions for setting up a Tuya dimmer switch.,49,Instructions for setting up a Tuya dimmer switch.,49,Yes,https://esphome.io/components/light/tuya/,,Tuya Dimmer,Tuya Dimmer,Instructions for setting up a Tuya dimmer switch.,Instructions for setting up a Tuya dimmer switch.,https://esphome.io/images/logo.svg,https://esphome.io/images/brightness-medium.svg,article,website,https://esphome.io/components/light/tuya/,https://esphome.io/components/light/tuya/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/brightness-medium.svg,1,1,Tuya Dimmer,Tuya Dimmer,,,Desc short
/components/light/status_led/,Status LED Light - ESPHome - Smart Home Made Simple,51,Status LED Light - ESPHome - Smart Home Made Simple,51,Yes,Instructions for setting up a Status LED shared also as binary ON/OFF light in ESPHome.,87,Instructions for setting up a Status LED shared also as binary ON/OFF light in ESPHome.,87,Yes,https://esphome.io/components/light/status_led/,,Status LED Light,Status LED Light,Instructions for setting up a Status LED shared also as binary ON/OFF light in ESPHome.,Instructions for setting up a Status LED shared also as binary ON/OFF light in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/led-on.svg,article,website,https://esphome.io/components/light/status_led/,https://esphome.io/components/light/status_led/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/led-on.svg,1,1,Status LED Light,Status LED Light,,,
/components/light/spi_led_strip/,SPI LED Strip Light - ESPHome - Smart Home Made Simple,54,SPI LED Strip Light - ESPHome - Smart Home Made Simple,54,Yes,Instructions for setting up SPI LED RGB lights in ESPHome.,58,Instructions for setting up SPI LED RGB lights in ESPHome.,58,Yes,https://esphome.io/components/light/spi_led_strip/,,SPI LED Strip Light,SPI LED Strip Light,Instructions for setting up SPI LED RGB lights in ESPHome.,Instructions for setting up SPI LED RGB lights in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/components/light/images/apa102.jpg,article,website,https://esphome.io/components/light/spi_led_strip/,https://esphome.io/components/light/spi_led_strip/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/components/light/images/apa102.jpg,1,1,SPI LED Strip Light,SPI LED Strip Light,,,
